Year	Month	Day	AirTemp	GlobRad	Precip	RefEvap
1995 	03 	17	4.00	26.62	0.70	0.30
1995 	03 	18	4.20	78.70	9.10	0.90
1995 	03 	19	4.40	107.64	2.40	1.20
1995 	03 	20	3.80	84.49	0.60	1.00
1995 	03 	21	3.20	184.03	0.00	2.00
1995 	03 	22	4.60	63.66	0.00	0.70
1995 	03 	23	6.90	125.00	2.60	1.60
1995 	03 	24	6.70	68.29	0.00	0.80
1995 	03 	25	4.40	137.73	1.10	1.60
1995 	03 	26	4.00	97.22	0.40	1.10
1995 	03 	27	0.30	94.91	1.10	0.90
1995 	03 	28	-0.70	158.56	3.40	1.60
1995 	03 	29	1.50	202.55	0.00	2.10
1995 	03 	30	3.60	210.65	0.00	2.40
1995 	03 	31	4.90	31.25	0.00	0.40
1995 	04 	01	6.60	189.81	5.70	2.30
1995 	04 	02	6.00	39.35	0.00	0.50
1995 	04 	03	3.60	30.09	2.40	0.30
1995 	04 	04	3.00	168.98	6.60	1.80
1995 	04 	05	4.50	63.66	0.70	0.70
1995 	04 	06	6.60	57.87	14.00	0.70
1995 	04 	07	5.30	50.93	6.20	0.60
1995 	04 	08	3.50	196.76	2.60	2.20
1995 	04 	09	2.30	197.92	0.00	2.10
1995 	04 	10	5.10	158.56	0.00	1.90
1995 	04 	11	6.00	123.84	3.80	1.50
1995 	04 	12	5.70	93.75	0.40	1.10
1995 	04 	13	6.30	233.80	1.30	2.80
1995 	04 	14	6.80	229.17	0.00	2.80
1995 	04 	15	5.70	59.03	0.00	0.70
1995 	04 	16	3.60	75.23	7.90	0.80
1995 	04 	17	3.20	172.45	3.10	1.90
1995 	04 	18	3.50	50.93	1.40	0.60
1995 	04 	19	5.60	206.02	16.50	2.50
1995 	04 	20	4.40	112.27	4.70	1.30
1995 	04 	21	7.20	253.47	4.30	3.20
1995 	04 	22	11.60	238.43	0.00	3.40
1995 	04 	23	15.70	251.16	0.00	3.90
1995 	04 	24	15.70	251.16	0.00	3.90
1995 	04 	25	14.30	237.27	0.00	3.60
1995 	04 	26	10.10	246.53	0.00	3.30
1995 	04 	27	7.70	196.76	0.00	2.50
1995 	04 	28	3.80	112.27	0.60	1.30
1995 	04 	29	7.10	174.77	0.00	2.20
1995 	04 	30	7.10	206.02	0.00	2.60
1995 	05 	01	7.50	278.94	0.00	3.50
1995 	05 	02	9.60	276.62	0.00	3.70
1995 	05 	03	14.80	248.84	0.00	3.80
1995 	05 	04	13.30	283.56	0.00	4.20
1995 	05 	05	15.00	256.94	0.00	3.90
1995 	05 	06	10.40	293.98	0.00	4.00
1995 	05 	07	11.30	269.68	0.00	3.80
1995 	05 	08	8.00	57.87	5.20	0.70
1995 	05 	09	6.90	78.70	24.30	1.00
1995 	05 	10	6.70	108.80	0.70	1.30
1995 	05 	11	6.60	188.66	1.80	2.30
1995 	05 	12	8.30	200.23	2.20	2.60
1995 	05 	13	7.10	125.00	0.00	1.60
1995 	05 	14	4.90	120.37	0.00	1.40
1995 	05 	15	6.00	219.91	1.60	2.70
1995 	05 	16	6.90	266.20	0.50	3.30
1995 	05 	17	8.60	170.14	0.40	2.20
1995 	05 	18	7.50	99.54	8.60	1.30
1995 	05 	19	9.10	223.38	0.80	3.00
1995 	05 	20	10.10	259.26	0.90	3.50
1995 	05 	21	7.60	259.26	1.10	3.30
1995 	05 	22	9.40	331.02	0.00	4.40
1995 	05 	23	11.20	328.70	0.00	4.60
1995 	05 	24	13.80	307.87	0.00	4.60
1995 	05 	25	13.00	328.70	0.00	4.80
1995 	05 	26	12.70	237.27	0.00	3.40
1995 	05 	27	15.60	178.24	0.80	2.80
1995 	05 	28	15.70	250.00	3.10	3.90
1995 	05 	29	16.40	214.12	0.00	3.40
1995 	05 	30	13.70	76.39	10.40	1.10
1995 	05 	31	13.50	122.69	4.00	1.80
1995 	06 	01	11.80	77.55	0.70	1.10
1995 	06 	02	10.40	61.34	5.00	0.80
1995 	06 	03	12.30	278.94	3.60	4.00
1995 	06 	04	14.30	298.61	0.00	4.50
1995 	06 	05	13.60	151.62	0.00	2.20
1995 	06 	06	14.50	216.44	0.00	3.30
1995 	06 	07	12.90	165.51	0.40	2.40
1995 	06 	08	12.60	239.58	19.10	3.50
1995 	06 	09	12.40	208.33	0.50	3.00
1995 	06 	10	12.40	158.56	0.00	2.30
1995 	06 	11	12.00	201.39	0.00	2.90
1995 	06 	12	13.80	217.59	0.40	3.20
1995 	06 	13	13.30	114.58	0.40	1.70
1995 	06 	14	13.60	149.31	8.60	2.20
1995 	06 	15	13.40	146.99	0.50	2.20
1995 	06 	16	13.40	177.08	0.40	2.60
1995 	06 	17	13.30	141.20	1.30	2.10
1995 	06 	18	12.90	233.80	2.80	3.40
1995 	06 	19	14.20	297.45	1.60	4.50
1995 	06 	20	16.30	177.08	0.00	2.80
1995 	06 	21	14.60	207.18	1.70	3.10
1995 	06 	22	11.90	118.06	0.00	1.70
1995 	06 	23	14.80	285.88	4.50	4.30
1995 	06 	24	18.30	246.53	0.70	4.00
1995 	06 	25	19.50	346.06	0.00	5.80
1995 	06 	26	20.80	336.81	0.00	5.70
1995 	06 	27	16.30	322.92	0.00	5.10
1995 	06 	28	20.30	341.44	0.00	5.80
1995 	06 	29	17.50	343.75	0.00	5.50
1995 	06 	30	16.30	305.56	0.00	4.80
1995 	07 	01	13.20	283.56	0.00	4.20
1995 	07 	02	15.70	298.61	0.00	4.60
1995 	07 	03	14.50	202.55	0.00	3.10
1995 	07 	04	12.40	192.13	3.30	2.80
1995 	07 	05	13.00	219.91	2.20	3.20
1995 	07 	06	17.50	153.94	0.00	2.50
1995 	07 	07	18.90	281.25	0.00	4.60
1995 	07 	08	19.10	327.55	0.00	5.40
1995 	07 	09	18.40	292.82	0.00	4.80
1995 	07 	10	16.20	275.46	3.30	4.30
1995 	07 	11	16.50	344.91	0.00	5.40
1995 	07 	12	19.00	321.76	0.00	5.30
1995 	07 	13	21.10	212.96	0.00	3.60
1995 	07 	14	19.80	162.04	0.40	2.70
1995 	07 	15	18.40	181.71	0.00	3.00
1995 	07 	16	18.30	211.81	0.00	3.50
1995 	07 	17	18.20	222.22	0.80	3.60
1995 	07 	18	18.00	208.33	0.70	3.40
1995 	07 	19	17.80	300.93	1.20	4.90
1995 	07 	20	21.60	290.51	0.00	5.00
1995 	07 	21	22.50	261.57	0.00	4.60
1995 	07 	22	16.10	258.10	1.10	4.00
1995 	07 	23	16.30	225.69	0.00	3.50
1995 	07 	24	16.00	179.40	0.00	2.80
1995 	07 	25	15.30	252.31	4.00	3.90
1995 	07 	26	18.60	303.24	0.00	5.00
1995 	07 	27	18.60	321.76	0.00	5.30
1995 	07 	28	19.90	278.94	0.00	4.70
1995 	07 	29	20.00	297.45	0.00	5.00
1995 	07 	30	21.60	299.77	0.00	5.20
1995 	07 	31	21.70	269.68	0.00	4.70
1995 	08 	01	21.80	276.62	0.00	4.80
1995 	08 	02	21.40	252.31	0.00	4.30
1995 	08 	03	21.30	250.00	0.00	4.30
1995 	08 	04	20.70	258.10	0.00	4.40
1995 	08 	05	20.70	203.70	0.00	3.50
1995 	08 	06	20.50	218.75	0.00	3.70
1995 	08 	07	17.40	274.31	0.00	4.40
1995 	08 	08	15.00	297.45	0.00	4.50
1995 	08 	09	17.50	266.20	0.00	4.30
1995 	08 	10	18.50	261.57	0.00	4.30
1995 	08 	11	19.40	273.15	0.00	4.50
1995 	08 	12	21.70	271.99	0.00	4.70
1995 	08 	13	20.50	173.61	0.00	2.90
1995 	08 	14	17.30	172.45	0.00	2.80
1995 	08 	15	18.10	228.01	0.00	3.70
1995 	08 	16	19.20	234.95	0.00	3.90
1995 	08 	17	20.40	224.54	0.00	3.80
1995 	08 	18	21.10	251.16	0.00	4.30
1995 	08 	19	21.50	219.91	0.00	3.80
1995 	08 	20	21.90	214.12	0.00	3.70
1995 	08 	21	20.10	203.70	0.00	3.40
1995 	08 	22	20.30	243.06	0.00	4.10
1995 	08 	23	21.40	194.44	0.00	3.30
1995 	08 	24	18.30	207.18	9.80	3.40
1995 	08 	25	16.70	77.55	0.00	1.20
1995 	08 	26	15.30	200.23	12.20	3.10
1995 	08 	27	13.50	127.31	0.00	1.90
1995 	08 	28	13.60	232.64	0.40	3.40
1995 	08 	29	12.60	189.81	0.00	2.70
1995 	08 	30	13.10	229.17	0.00	3.40
1995 	08 	31	15.40	158.56	0.00	2.40
1995 	09 	01	14.60	67.13	0.00	1.00
1995 	09 	02	14.90	116.90	0.00	1.80
1995 	09 	03	13.80	35.88	1.20	0.50
1995 	09 	04	14.30	113.43	6.60	1.70
1995 	09 	05	13.90	105.32	1.30	1.60
1995 	09 	06	15.50	155.09	1.40	2.40
1995 	09 	07	16.60	192.13	0.50	3.00
1995 	09 	08	16.50	138.89	0.00	2.20
1995 	09 	09	15.30	41.67	0.40	0.60
1995 	09 	10	15.90	118.06	10.40	1.80
1995 	09 	11	16.90	119.21	5.20	1.90
1995 	09 	12	14.90	138.89	9.40	2.10
1995 	09 	13	16.30	157.41	0.40	2.50
1995 	09 	14	14.20	12.73	6.30	0.20
1995 	09 	15	14.60	149.31	12.40	2.30
1995 	09 	16	12.80	34.72	0.00	0.50
1995 	09 	17	12.10	26.62	2.80	0.40
1995 	09 	18	12.20	31.25	5.60	0.40
1995 	09 	19	11.90	42.82	1.30	0.60
1995 	09 	20	11.40	175.93	0.40	2.50
1995 	09 	21	10.90	168.98	0.00	2.30
1995 	09 	22	13.50	92.59	0.00	1.40
1995 	09 	23	13.00	136.57	0.60	2.00
1995 	09 	24	13.70	71.76	0.00	1.10
1995 	09 	25	13.00	123.84	3.60	1.80
1995 	09 	26	10.70	42.82	2.30	0.60
1995 	09 	27	10.40	78.70	10.80	1.10
1995 	09 	28	8.00	63.66	4.80	0.80
1995 	09 	29	6.50	131.94	3.30	1.60
1995 	09 	30	6.40	101.85	2.30	1.20
1995 	10 	01	8.60	119.21	5.20	1.60
1995 	10 	02	11.80	115.74	0.80	1.60
1995 	10 	03	13.40	97.22	0.00	1.40
1995 	10 	04	15.00	53.24	0.00	0.80
1995 	10 	05	14.40	75.23	0.00	1.10
1995 	10 	06	13.40	101.85	5.90	1.50
1995 	10 	07	13.90	37.04	0.00	0.60
1995 	10 	08	14.50	37.04	1.20	0.60
1995 	10 	09	14.80	121.53	0.30	1.80
1995 	10 	10	14.70	111.11	0.00	1.70
1995 	10 	11	12.10	108.80	0.00	1.60
1995 	10 	12	13.50	37.04	0.00	0.50
1995 	10 	13	13.50	25.46	0.40	0.40
1995 	10 	14	13.50	18.52	0.00	0.30
1995 	10 	15	12.30	16.20	0.00	0.20
1995 	10 	16	12.90	27.78	0.40	0.40
1995 	10 	17	13.90	50.93	0.00	0.80
1995 	10 	18	11.30	82.18	0.70	1.20
1995 	10 	19	11.90	21.99	0.00	0.30
1995 	10 	20	9.00	87.96	3.40	1.20
1995 	10 	21	4.50	90.28	0.90	1.00
1995 	10 	22	7.40	60.19	0.00	0.80
1995 	10 	23	8.90	85.65	0.00	1.10
1995 	10 	24	10.80	77.55	0.00	1.10
1995 	10 	25	10.30	53.24	0.00	0.70
1995 	10 	26	12.10	53.24	0.90	0.80
1995 	10 	27	11.00	40.51	1.50	0.60
1995 	10 	28	7.00	69.44	1.00	0.90
1995 	10 	29	5.30	60.19	0.00	0.70
1995 	10 	30	6.60	55.56	0.00	0.70
1995 	10 	31	8.50	11.57	0.40	0.20
1995 	11 	01	2.90	16.20	23.40	0.20
1995 	11 	02	2.70	20.83	1.50	0.20
1995 	11 	03	-0.20	31.25	8.70	0.30
1995 	11 	04	-0.90	72.92	2.80	0.70
1995 	11 	05	4.00	70.60	0.00	0.80
1995 	11 	06	6.60	5.79	0.00	0.10
1995 	11 	07	-1.10	69.44	0.30	0.70
1995 	11 	08	4.00	26.62	0.00	0.30
1995 	11 	09	5.70	45.14	1.70	0.50
1995 	11 	10	8.00	5.79	2.50	0.10
1995 	11 	11	6.20	8.10	1.90	0.10
1995 	11 	12	3.70	42.82	0.00	0.50
1995 	11 	13	0.90	61.34	0.00	0.60
1995 	11 	14	1.30	24.31	0.00	0.30
1995 	11 	15	7.20	8.10	0.00	0.10
1995 	11 	16	5.00	10.42	1.60	0.10
1995 	11 	17	-1.70	19.68	6.10	0.20
1995 	11 	18	1.10	50.93	12.70	0.50
1995 	11 	19	0.00	45.14	2.40	0.40
1995 	11 	20	0.10	53.24	1.90	0.50
1995 	11 	21	1.60	40.51	0.00	0.40
1995 	11 	22	2.30	41.67	0.00	0.40
1995 	11 	23	6.50	13.89	0.30	0.20
1995 	11 	24	7.00	8.10	0.50	0.10
1995 	11 	25	4.70	20.83	0.00	0.20
1995 	11 	26	5.00	10.42	0.00	0.10
1995 	11 	27	5.90	16.20	0.00	0.20
1995 	11 	28	5.20	9.26	0.00	0.10
1995 	11 	29	2.20	25.46	0.00	0.30
1995 	11 	30	1.70	18.52	0.00	0.20
1995 	12 	01	1.40	39.35	0.00	0.40
1995 	12 	02	2.00	25.46	0.00	0.30
1995 	12 	03	1.30	10.42	0.00	0.10
1995 	12 	04	-0.10	16.20	0.40	0.20
1995 	12 	05	0.00	11.57	0.00	0.10
1995 	12 	06	0.80	25.46	0.80	0.30
1995 	12 	07	-0.30	1.16	0.00	0.00
1995 	12 	08	0.10	8.10	16.30	0.10
1995 	12 	09	0.30	11.57	0.00	0.10
1995 	12 	10	2.80	10.42	0.00	0.10
1995 	12 	11	2.60	15.05	0.70	0.20
1995 	12 	12	1.40	6.94	0.00	0.10
1995 	12 	13	0.10	10.42	0.00	0.10
1995 	12 	14	-1.70	34.72	0.00	0.30
1995 	12 	15	-1.70	21.99	0.00	0.20
1995 	12 	16	-2.90	12.73	0.00	0.10
1995 	12 	17	-3.20	9.26	0.00	0.10
1995 	12 	18	-0.40	6.94	0.00	0.10
1995 	12 	19	-1.20	8.10	0.70	0.10
1995 	12 	20	-4.80	43.98	0.50	0.40
1995 	12 	21	-3.50	41.67	1.00	0.40
1995 	12 	22	-1.60	9.26	0.00	0.10
1995 	12 	23	-2.00	5.79	32.70	0.10
1995 	12 	24	-9.10	50.93	0.70	0.30
1995 	12 	25	-4.60	16.20	0.00	0.10
1995 	12 	26	-9.50	53.24	0.50	0.30
1995 	12 	27	-5.20	24.31	0.00	0.20
1995 	12 	28	-4.20	6.94	1.10	0.10
1995 	12 	29	-5.80	10.42	0.60	0.10
1995 	12 	30	-7.30	16.20	0.00	0.10
1995 	12 	31	-3.50	21.99	0.00	0.20
1996 	01 	01	-1.40	18.52	0.00	0.20
1996 	01 	02	-3.30	13.89	0.00	0.10
1996 	01 	03	-6.70	20.83	0.00	0.20
1996 	01 	04	-10.50	17.36	0.00	0.10
1996 	01 	05	-1.70	6.94	0.00	0.10
1996 	01 	06	-0.10	18.52	0.00	0.20
1996 	01 	07	0.50	13.89	0.80	0.10
1996 	01 	08	1.50	8.10	2.20	0.10
1996 	01 	09	1.40	6.94	0.50	0.10
1996 	01 	10	1.40	4.63	0.30	0.00
1996 	01 	11	1.80	6.94	0.00	0.10
1996 	01 	12	1.80	8.10	0.30	0.10
1996 	01 	13	0.40	12.73	0.50	0.10
1996 	01 	14	0.70	10.42	0.00	0.10
1996 	01 	15	-0.70	4.63	0.30	0.00
1996 	01 	16	-1.30	8.10	0.00	0.10
1996 	01 	17	-0.70	4.63	0.00	0.00
1996 	01 	18	-1.20	6.94	0.20	0.10
1996 	01 	19	0.10	8.10	0.40	0.10
1996 	01 	20	-0.20	47.45	0.00	0.50
1996 	01 	21	-0.70	4.63	0.00	0.00
1996 	01 	22	-2.40	4.63	0.50	0.00
1996 	01 	23	-3.10	8.10	0.00	0.10
1996 	01 	24	-3.80	3.47	0.00	0.00
1996 	01 	25	-3.90	19.68	0.70	0.20
1996 	01 	26	-2.90	32.41	1.40	0.30
1996 	01 	27	-5.50	35.88	0.00	0.30
1996 	01 	28	-5.50	78.70	0.00	0.60
1996 	01 	29	-2.20	31.25	0.00	0.30
1996 	01 	30	-0.70	18.52	0.00	0.20
1996 	01 	31	-2.40	21.99	0.00	0.20
1996 	02 	01	-3.50	13.89	0.00	0.10
1996 	02 	02	-2.60	12.73	0.00	0.10
1996 	02 	03	-2.50	32.41	0.00	0.30
1996 	02 	04	-4.20	42.82	0.00	0.40
1996 	02 	05	-6.50	83.33	0.00	0.60
1996 	02 	06	-5.30	78.70	0.00	0.60
1996 	02 	07	-5.20	42.82	1.10	0.40
1996 	02 	08	-5.80	49.77	0.50	0.40
1996 	02 	09	-5.80	67.13	0.00	0.50
1996 	02 	10	-5.10	34.72	0.00	0.30
1996 	02 	11	-3.40	17.36	0.00	0.20
1996 	02 	12	-0.20	12.73	5.20	0.10
1996 	02 	13	0.40	41.67	3.80	0.40
1996 	02 	14	-3.00	77.55	0.00	0.70
1996 	02 	15	1.30	34.72	0.00	0.40
1996 	02 	16	3.00	11.57	2.70	0.10
1996 	02 	17	-2.10	63.66	5.80	0.60
1996 	02 	18	-2.60	13.89	0.00	0.10
1996 	02 	19	-4.40	48.61	21.70	0.40
1996 	02 	20	-5.60	101.85	0.00	0.80
1996 	02 	21	-6.70	37.04	1.00	0.30
1996 	02 	22	-5.90	62.50	5.00	0.50
1996 	02 	23	-3.50	55.56	0.30	0.50
1996 	02 	24	-3.90	86.81	0.00	0.80
1996 	02 	25	0.40	34.72	0.00	0.30
1996 	02 	26	1.80	50.93	1.40	0.50
1996 	02 	27	-0.90	34.72	0.00	0.40
1996 	02 	28	-2.00	24.31	0.00	0.20
1996 	02 	29	0.30	99.54	0.00	1.00
1996 	03 	01	0.40	140.05	0.00	1.40
1996 	03 	02	-1.00	143.52	0.00	1.50
1996 	03 	03	-2.20	126.16	0.00	1.20
1996 	03 	04	-1.00	78.70	0.00	0.80
1996 	03 	05	-1.50	27.78	0.00	0.30
1996 	03 	06	-0.10	54.40	0.00	0.60
1996 	03 	07	-0.70	112.27	0.80	1.10
1996 	03 	08	-0.90	149.31	0.00	1.50
1996 	03 	09	-0.40	145.83	0.00	1.50
1996 	03 	10	-1.00	35.88	0.00	0.40
1996 	03 	11	-2.00	138.89	0.00	1.30
1996 	03 	12	-1.80	67.13	0.70	0.70
1996 	03 	13	-1.30	65.97	1.10	0.70
1996 	03 	14	-0.70	38.19	1.00	0.40
1996 	03 	15	0.00	52.08	0.00	0.50
1996 	03 	16	0.50	42.82	0.00	0.40
1996 	03 	17	-0.30	13.89	0.00	0.10
1996 	03 	18	-0.20	61.34	0.00	0.60
1996 	03 	19	1.00	178.24	0.00	1.80
1996 	03 	20	0.40	173.61	0.00	1.70
1996 	03 	21	0.90	103.01	0.00	1.00
1996 	03 	22	0.80	125.00	0.00	1.30
1996 	03 	23	2.00	144.68	0.00	1.50
1996 	03 	24	0.50	38.19	2.70	0.40
1996 	03 	25	0.20	196.76	0.70	1.90
1996 	03 	26	0.20	68.29	0.00	0.70
1996 	03 	27	2.00	157.41	0.00	1.70
1996 	03 	28	0.70	55.56	0.00	0.60
1996 	03 	29	1.40	48.61	1.70	0.50
1996 	03 	30	0.40	48.61	1.40	0.50
1996 	03 	31	-0.40	81.02	0.00	0.80
1996 	04 	01	-1.20	121.53	1.60	1.20
1996 	04 	02	0.20	189.81	0.60	1.90
1996 	04 	03	2.00	231.48	0.00	2.40
1996 	04 	04	2.50	244.21	0.00	2.60
1996 	04 	05	5.50	230.32	0.00	2.70
1996 	04 	06	6.70	202.55	0.00	2.50
1996 	04 	07	6.90	206.02	0.00	2.60
1996 	04 	08	6.00	224.54	0.00	2.70
1996 	04 	09	4.10	50.93	0.00	0.60
1996 	04 	10	4.20	94.91	0.00	1.10
1996 	04 	11	0.80	166.67	0.50	1.70
1996 	04 	12	1.30	85.65	0.00	0.90
1996 	04 	13	4.70	241.90	1.10	2.80
1996 	04 	14	5.20	280.09	0.00	3.30
1996 	04 	15	6.60	258.10	0.00	3.20
1996 	04 	16	6.70	269.68	0.00	3.30
1996 	04 	17	7.40	274.31	0.00	3.50
1996 	04 	18	10.30	239.58	0.00	3.30
1996 	04 	19	10.40	187.50	0.00	2.60
1996 	04 	20	12.70	216.44	0.00	3.10
1996 	04 	21	13.30	225.69	0.00	3.30
1996 	04 	22	16.50	258.10	0.00	4.10
1996 	04 	23	16.60	231.48	0.00	3.70
1996 	04 	24	10.20	127.31	12.30	1.70
1996 	04 	25	10.40	185.19	4.90	2.50
1996 	04 	26	7.30	113.43	1.70	1.40
1996 	04 	27	9.60	217.59	0.60	2.90
1996 	04 	28	8.50	231.48	2.30	3.00
1996 	04 	29	6.20	148.15	0.00	1.80
1996 	04 	30	6.30	190.97	0.00	2.30
1996 	05 	01	9.10	248.84	0.00	3.30
1996 	05 	02	8.60	77.55	0.00	1.00
1996 	05 	03	9.00	179.40	0.30	2.40
1996 	05 	04	7.50	47.45	4.70	0.60
1996 	05 	05	6.60	128.47	5.30	1.60
1996 	05 	06	6.60	267.36	0.40	3.30
1996 	05 	07	6.00	280.09	0.00	3.40
1996 	05 	08	8.30	296.30	0.00	3.80
1996 	05 	09	8.70	149.31	0.00	2.00
1996 	05 	10	5.50	32.41	0.00	0.40
1996 	05 	11	8.70	49.77	2.50	0.70
1996 	05 	12	10.30	114.58	5.60	1.60
1996 	05 	13	13.90	261.57	0.00	3.90
1996 	05 	14	14.20	299.77	0.00	4.50
1996 	05 	15	8.80	221.06	0.00	2.90
1996 	05 	16	7.70	130.79	0.00	1.70
1996 	05 	17	7.20	55.56	0.00	0.70
1996 	05 	18	8.50	54.40	7.50	0.70
1996 	05 	19	8.30	49.77	8.70	0.60
1996 	05 	20	7.20	33.56	0.00	0.40
1996 	05 	21	7.00	174.77	18.50	2.20
1996 	05 	22	8.70	289.35	0.30	3.80
1996 	05 	23	10.30	152.78	0.00	2.10
1996 	05 	24	11.30	90.28	1.30	1.30
1996 	05 	25	11.30	207.18	8.60	2.90
1996 	05 	26	10.70	215.28	1.00	3.00
1996 	05 	27	8.60	54.40	0.00	0.70
1996 	05 	28	9.70	259.26	3.90	3.50
1996 	05 	29	10.70	63.66	0.30	0.90
1996 	05 	30	13.50	197.92	2.20	2.90
1996 	05 	31	14.90	281.25	0.00	4.30
1996 	06 	01	11.00	128.47	0.00	1.80
1996 	06 	02	12.30	174.77	2.30	2.50
1996 	06 	03	12.00	164.35	0.40	2.30
1996 	06 	04	14.10	255.79	0.50	3.80
1996 	06 	05	14.70	340.28	0.00	5.20
1996 	06 	06	17.10	342.59	0.00	5.50
1996 	06 	07	20.30	314.81	0.00	5.30
1996 	06 	08	20.30	285.88	0.00	4.80
1996 	06 	09	18.50	233.80	23.80	3.80
1996 	06 	10	17.00	252.31	5.30	4.00
1996 	06 	11	18.10	215.28	0.00	3.50
1996 	06 	12	14.40	203.70	0.50	3.10
1996 	06 	13	11.90	165.51	0.00	2.40
1996 	06 	14	12.30	332.18	0.00	4.80
1996 	06 	15	14.00	310.19	0.00	4.60
1996 	06 	16	14.90	311.34	0.00	4.70
1996 	06 	17	13.40	233.80	0.00	3.40
1996 	06 	18	11.70	155.09	0.00	2.20
1996 	06 	19	12.00	185.19	1.50	2.60
1996 	06 	20	9.50	98.38	2.20	1.30
1996 	06 	21	9.70	207.18	0.50	2.80
1996 	06 	22	12.50	170.14	3.80	2.50
1996 	06 	23	12.60	207.18	0.00	3.00
1996 	06 	24	14.40	219.91	0.00	3.30
1996 	06 	25	14.80	246.53	0.00	3.70
1996 	06 	26	12.90	182.87	6.10	2.70
1996 	06 	27	13.30	175.93	0.00	2.60
1996 	06 	28	14.40	219.91	0.00	3.30
1996 	06 	29	13.80	108.80	1.20	1.60
1996 	06 	30	12.10	75.23	0.70	1.10
1996 	07 	01	12.70	172.45	1.50	2.50
1996 	07 	02	12.50	219.91	0.50	3.20
1996 	07 	03	14.40	188.66	0.50	2.80
1996 	07 	04	13.90	101.85	5.00	1.50
1996 	07 	05	15.60	204.86	19.60	3.20
1996 	07 	06	13.10	185.19	2.10	2.70
1996 	07 	07	12.00	168.98	0.00	2.40
1996 	07 	08	15.10	229.17	15.60	3.50
1996 	07 	09	14.80	218.75	0.00	3.30
1996 	07 	10	16.40	296.30	1.30	4.70
1996 	07 	11	16.20	188.66	0.00	3.00
1996 	07 	12	13.50	254.63	0.00	3.80
1996 	07 	13	16.90	228.01	0.00	3.60
1996 	07 	14	15.60	201.39	0.00	3.10
1996 	07 	15	13.80	194.44	0.00	2.90
1996 	07 	16	14.20	332.18	0.00	5.00
1996 	07 	17	13.90	237.27	0.00	3.50
1996 	07 	18	13.60	321.76	0.00	4.80
1996 	07 	19	14.60	337.96	0.00	5.10
1996 	07 	20	17.00	277.78	0.00	4.40
1996 	07 	21	17.50	259.26	0.00	4.20
1996 	07 	22	18.90	248.84	0.00	4.10
1996 	07 	23	19.00	280.09	0.00	4.60
1996 	07 	24	17.20	195.60	0.00	3.10
1996 	07 	25	18.20	269.68	0.00	4.40
1996 	07 	26	18.40	276.62	0.00	4.50
1996 	07 	27	15.30	78.70	0.00	1.20
1996 	07 	28	15.00	251.16	16.40	3.80
1996 	07 	29	16.20	175.93	0.00	2.80
1996 	07 	30	15.50	123.84	0.80	1.90
1996 	07 	31	16.70	135.42	0.00	2.10
1996 	08 	01	16.70	210.65	0.00	3.30
1996 	08 	02	15.40	240.74	0.30	3.70
1996 	08 	03	15.00	239.58	0.00	3.70
1996 	08 	04	14.70	238.43	0.00	3.60
1996 	08 	05	16.80	297.45	0.00	4.70
1996 	08 	06	18.10	302.08	0.00	4.90
1996 	08 	07	19.30	266.20	0.00	4.40
1996 	08 	08	18.20	159.72	0.00	2.60
1996 	08 	09	18.60	247.69	1.20	4.10
1996 	08 	10	19.30	274.31	0.00	4.60
1996 	08 	11	20.80	259.26	0.00	4.40
1996 	08 	12	20.10	204.86	0.00	3.40
1996 	08 	13	18.60	200.23	0.00	3.30
1996 	08 	14	17.70	172.45	2.90	2.80
1996 	08 	15	18.20	108.80	0.00	1.80
1996 	08 	16	19.00	263.89	0.00	4.40
1996 	08 	17	17.90	215.28	0.00	3.50
1996 	08 	18	19.20	244.21	0.00	4.00
1996 	08 	19	19.40	261.57	0.00	4.30
1996 	08 	20	20.60	239.58	0.00	4.10
1996 	08 	21	21.30	240.74	0.00	4.10
1996 	08 	22	20.10	224.54	0.00	3.80
1996 	08 	23	21.00	237.27	0.00	4.10
1996 	08 	24	18.20	84.49	0.90	1.40
1996 	08 	25	17.30	163.19	1.90	2.60
1996 	08 	26	15.10	112.27	0.00	1.70
1996 	08 	27	18.70	207.18	8.20	3.40
1996 	08 	28	19.20	131.94	2.50	2.20
1996 	08 	29	17.20	171.30	14.50	2.70
1996 	08 	30	16.60	109.95	0.00	1.70
1996 	08 	31	14.60	137.73	3.40	2.10
1996 	09 	01	14.00	125.00	0.40	1.90
1996 	09 	02	13.80	172.45	0.00	2.60
1996 	09 	03	16.40	136.57	0.00	2.10
1996 	09 	04	15.70	202.55	0.00	3.10
1996 	09 	05	13.30	238.43	0.00	3.50
1996 	09 	06	11.50	207.18	0.00	2.90
1996 	09 	07	12.50	123.84	0.00	1.80
1996 	09 	08	13.70	219.91	0.00	3.30
1996 	09 	09	9.90	219.91	0.00	3.00
1996 	09 	10	10.20	128.47	0.00	1.70
1996 	09 	11	12.40	146.99	0.40	2.10
1996 	09 	12	11.70	81.02	3.20	1.10
1996 	09 	13	11.30	67.13	4.60	0.90
1996 	09 	14	10.60	137.73	1.00	1.90
1996 	09 	15	11.30	185.19	0.30	2.60
1996 	09 	16	11.50	204.86	0.00	2.90
1996 	09 	17	11.20	167.82	0.00	2.30
1996 	09 	18	10.20	131.94	0.00	1.80
1996 	09 	19	11.20	151.62	0.00	2.10
1996 	09 	20	10.90	135.42	0.00	1.90
1996 	09 	21	9.70	49.77	0.00	0.70
